Contig name	Size (bp)	Coverage	GC %	Taxonomy winner	Winner %	Species winner	Species winner %	Genus winner	Genus winner %	Order winner	Order winner %	Class winner	Class winner %	Phylum winner	Phylum winner %	Domain winner	Domain winner %
N1_003_000G1_scaffold_9664	1303	777.74	33.23	human gut metagenome	1.0	human gut metagenome	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9665	1303	9.44	24.17	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9666	1303	8.06	27.71	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9667	1303	398.43	35.84	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9668	1303	7.48	48.35	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9669	1303	8.29	59.63	Enterobacter cloacae	0.5	Enterobacter cloacae	0.5	Enterobacter	0.5	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9670	1303	77.24	33.23	Staphylococcus aureus	1.0	Staphylococcus aureus	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9671	1303	9.79	27.09	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9672	1303	9.21	29.7	Peptoclostridium difficile	0.5	Peptoclostridium difficile	0.5	Peptoclostridium	0.5	Clostridiales	0.5	Clostridia	0.5	Firmicutes	0.5	Bacteria	0.5
N1_003_000G1_scaffold_9673	1303	400.5	30.01	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9674	1303	12.2	35.15			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9675	1303	35.8	39.45														
N1_003_000G1_scaffold_9676	1302	1307.14	28.96	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9677	1302	8.18	27.8	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9678	1302	6.22	24.96	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9679	1302	9.45	51.77	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9680	1302	10.48	29.03	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9681	1302	9.22	49.16	Actinobaculum massiliense	0.5	Actinobaculum massiliense	0.5	Actinobaculum	0.5	Actinomycetales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9682	1302	9.56	31.87	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9683	1302	9.68	59.98	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9684	1302	8.18	32.03	Caldisalinibacter kiritimatiensis	0.5	Caldisalinibacter kiritimatiensis	0.5	Caldisalinibacter	0.5	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9685	1301	8.3	24.75	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9686	1301	6.92	23.67	Clostridium butyricum	0.5	Clostridium butyricum	0.5	Clostridium	0.5	Clostridiales	0.5	Clostridia	0.5	Firmicutes	0.5	Bacteria	0.5
N1_003_000G1_scaffold_9687	1301	7.15	54.04	Varibaculum cambriense	1.0	Varibaculum cambriense	1.0	Varibaculum	1.0	Actinomycetales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9688	1301	6.57	45.73	Pantoea dispersa	0.5	Pantoea dispersa	0.5	Pantoea	0.5	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9689	1301	15.8	34.67	Enterococcus faecium	0.67	Enterococcus faecium	0.67	Enterococcus	0.67	Lactobacillales	0.67	Bacilli	0.67	Firmicutes	0.67	Bacteria	0.67
N1_003_000G1_scaffold_9690	1301	8.3	58.65	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9691	1300	19.96	35.85	Nomascus leucogenys	1.0	Nomascus leucogenys	1.0	Nomascus	1.0	Primates	1.0	Mammalia	1.0	Chordata	1.0	Metazoa	1.0
N1_003_000G1_scaffold_9692	1300	12.12	49.69	Enterobacter cloacae	1.0	Enterobacter cloacae	1.0	Enterobacter	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9693	1300	4.38	39.62														
N1_003_000G1_scaffold_9694	1300	8.77	35.15	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9695	1300	6.92	37.0	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9696	1300	8.88	49.77	Clostridium hathewayi CAG:224	1.0	Clostridium hathewayi CAG:224	1.0	Clostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9697	1300	7.27	29.92	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9698	1300	7.27	36.0	Enterococcus sp. HSIEG1	0.5	Enterococcus sp. HSIEG1	0.5	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9699	1300	1737.92	33.69	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9700	1300	7.85	36.38	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9701	1300	8.19	31.23	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9702	1300	8.54	24.0	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9703	1300	12.58	31.92			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9704	1299	7.85	29.72	Peptoclostridium difficile	0.5	Peptoclostridium difficile	0.5	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9705	1299	15.36	39.03	Gasterosteus aculeatus	0.5	Gasterosteus aculeatus	0.5	Gasterosteus	0.5	Perciformes	0.5	Neopterygii	0.5	Chordata	0.5	Metazoa	0.5
N1_003_000G1_scaffold_9706	1299	9.01	59.97	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9707	1299	59.82	36.26			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9708	1299	141.69	40.57														
N1_003_000G1_scaffold_9709	1299	27.14	43.19	Macaca mulatta	1.0	Macaca mulatta	1.0	Macaca	1.0	Primates	1.0	Mammalia	1.0	Chordata	1.0	Metazoa	1.0
N1_003_000G1_scaffold_9710	1299	7.39	27.79	Streptococcus criceti	0.5	Streptococcus criceti	0.5	Streptococcus	0.5	Lactobacillales	0.5	Bacilli	0.5	Firmicutes	0.5	Bacteria	0.5
N1_003_000G1_scaffold_9711	1299	7.27	28.25	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9712	1299	12.24	38.03			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9713	1299	24.71	32.64	Equus caballus	1.0	Equus caballus	1.0	Equus	1.0	Perissodactyla	1.0	Mammalia	1.0	Chordata	1.0	Metazoa	1.0
N1_003_000G1_scaffold_9714	1299	99.31	26.71	Staphylococcus	0.8	Staphylococcus capitis	0.4	Staphylococcus	0.8	Bacillales	0.8	Bacilli	0.8	Firmicutes	0.8	Bacteria	1.0
N1_003_000G1_scaffold_9715	1299	7.39	33.56	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9716	1299	921.02	41.19	Veillonella parvula	0.67	Veillonella parvula	0.67	Veillonella	1.0	Selenomonadales	1.0	Negativicutes	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9717	1299	11.32	30.33			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9718	1298	36.86	40.45			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9719	1298	6.82	40.6	Streptococcus sp. I-P16	0.5	Streptococcus sp. I-P16	0.5	Streptococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9720	1298	9.94	61.17	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9721	1298	19.65	45.92			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9722	1298	5.2	38.52			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9723	1298	7.16	43.68	Haemophilus parainfluenzae	1.0	Haemophilus parainfluenzae	1.0	Haemophilus	1.0	Pasteurellales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9724	1297	6.25	46.41	Streptococcus australis	1.0	Streptococcus australis	1.0	Streptococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9725	1297	12.03	57.75	Corynebacterium tuberculostearicum	0.75	Corynebacterium tuberculostearicum	0.75	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9726	1297	16.08	32.54														
N1_003_000G1_scaffold_9727	1297	8.44	52.04	Hungatella hathewayi	0.5	Hungatella hathewayi	0.5	Hungatella	0.5	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9728	1297	7.86	57.98	Mobiluncus mulieris	0.5	Mobiluncus mulieris	0.5	Mobiluncus	0.5	Actinomycetales	0.5	Actinobacteria	0.5	Actinobacteria	0.5	Bacteria	0.5
N1_003_000G1_scaffold_9729	1297	31.57	50.66	Human endogenous retrovirus	1.0	Human endogenous retrovirus	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	Viruses	1.0
N1_003_000G1_scaffold_9730	1297	15.38	39.01	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9731	1296	8.91	48.61	Haemophilus haemolyticus	1.0	Haemophilus haemolyticus	1.0	Haemophilus	1.0	Pasteurellales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9732	1296	9.03	30.4	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9733	1296	9.72	28.32	Staphylococcus epidermidis	0.67	Staphylococcus epidermidis	0.67	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9734	1296	7.41	29.09	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9735	1296	46.41	36.03			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9736	1296	6.71	40.05	Haemophilus parainfluenzae	1.0	Haemophilus parainfluenzae	1.0	Haemophilus	1.0	Pasteurellales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9737	1296	8.1	23.46	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9738	1296	1328.82	29.86	Staphylococcus epidermidis	1.0	Staphylococcus epidermidis	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9739	1296	75.69	36.88			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9740	1295	8.92	33.28	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9741	1295	5.68	31.27	Clostridium sulfidigenes	0.5	Clostridium sulfidigenes	0.5	Clostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9742	1295	7.64	44.02			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9743	1295	5.44	64.4	Propionibacterium acnes	0.67	Propionibacterium acnes	0.67	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9744	1295	8.11	57.07	Enterobacter cloacae	1.0	Enterobacter cloacae	1.0	Enterobacter	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9745	1295	7.3	50.97	human gut metagenome	1.0	human gut metagenome	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9746	1295	6.72	53.9	Homo sapiens	0.5	Homo sapiens	0.5	Homo	0.5	Primates	0.5	Mammalia	0.5	Chordata	0.5	Metazoa	0.5
N1_003_000G1_scaffold_9747	1295	1317.1	39.23	Homo sapiens	0.67	Homo sapiens	0.67	Homo	0.67	Primates	1.0	Mammalia	1.0	Chordata	1.0	Metazoa	1.0
N1_003_000G1_scaffold_9748	1295	9.96	58.69	Enterobacter cloacae	0.5	Enterobacter cloacae	0.5	Enterobacter	0.5	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9749	1295	10.08	26.1	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9750	1876	1604.58	41.1	Veillonella dispar	1.0	Veillonella dispar	1.0	Veillonella	1.0	Selenomonadales	1.0	Negativicutes	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9751	1294	43449.81	54.02	Escherichia coli	1.0	Escherichia coli	1.0	Escherichia	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9752	1294	41.38	43.66			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9753	1294	7.53	54.02	Varibaculum cambriense	1.0	Varibaculum cambriense	1.0	Varibaculum	1.0	Actinomycetales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9754	1293	16.36	46.17			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9755	1293	965.66	37.82	Klebsiella pneumoniae	1.0	Klebsiella pneumoniae	1.0	Klebsiella	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9756	1293	11.48	43.31			unknown	0.67	unknown	0.67	unknown	0.67	unknown	0.67	unknown	0.67	unknown	0.67
N1_003_000G1_scaffold_9757	1293	9.86	63.96	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9758	1293	38.86	42.85	Human endogenous retrovirus	0.5	Human endogenous retrovirus	0.5	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	Viruses	0.5
N1_003_000G1_scaffold_9759	1293	18.1	32.71			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9760	1293	10.9	33.18	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9761	1293	7.42	33.33	Clostridium pasteurianum	1.0	Clostridium pasteurianum	1.0	Clostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9762	1293	7.54	55.84	Enterobacter sp. 35683	0.5	Enterobacter sp. 35683	0.5	Enterobacter	0.5	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9763	1292	12.07	32.51	Homo sapiens	1.0	Homo sapiens	1.0	Homo	1.0	Primates	1.0	Mammalia	1.0	Chordata	1.0	Metazoa	1.0
N1_003_000G1_scaffold_9764	1292	10.91	50.7	Clostridium hathewayi CAG:224	1.0	Clostridium hathewayi CAG:224	1.0	Clostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9765	1292	120.05	45.51	Klebsiella pneumoniae	1.0	Klebsiella pneumoniae	1.0	Klebsiella	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9766	1292	9.98	55.8	Varibaculum cambriense	1.0	Varibaculum cambriense	1.0	Varibaculum	1.0	Actinomycetales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9767	1292	1390.98	33.36	Staphylococcus epidermidis	0.5	Staphylococcus epidermidis	0.5	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9768	1292	8.01	53.41	Varibaculum cambriense	1.0	Varibaculum cambriense	1.0	Varibaculum	1.0	Actinomycetales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9769	1292	10.68	64.86	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9770	1292	12.31	58.82	Corynebacterium pseudogenitalium	1.0	Corynebacterium pseudogenitalium	1.0	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9771	1291	7.67	50.66	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9772	1291	1053.14	29.98	Staphylococcus sp. DORA_6_22	0.5	Staphylococcus sp. DORA_6_22	0.5	Staphylococcus	0.5	Bacillales	0.5	Bacilli	0.5	Firmicutes	0.5	Bacteria	0.5
N1_003_000G1_scaffold_9773	1291	8.37	61.43	Enterobacter hormaechei	0.5	Enterobacter hormaechei	0.5	Enterobacter	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9774	1291	35.67	39.66	uncultured bacterium	1.0	uncultured bacterium	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9775	1291	7.2	31.91	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9776	1291	8.95	29.36	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9777	1290	9.07	44.26	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9778	1290	10.58	21.78			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9779	1290	6.74	46.36	Streptococcus australis	0.5	Streptococcus australis	0.5	Streptococcus	0.5	Lactobacillales	0.5	Bacilli	0.5	Firmicutes	0.5	Bacteria	0.5
N1_003_000G1_scaffold_9780	1290	8.84	31.24														
N1_003_000G1_scaffold_9781	1290	587.21	31.01	Staphylococcus epidermidis	0.5	Staphylococcus epidermidis	0.5	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9782	1290	9.07	63.57	Enterobacter cloacae	0.67	Enterobacter cloacae	0.67	Enterobacter	0.67	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9783	1289	22.92	38.63			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9784	1289	13.27	51.36	Paenibacillus stellifer	0.5	Paenibacillus stellifer	0.5	Paenibacillus	0.5	Bacillales	0.5	Bacilli	0.5	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9785	1289	12.1	58.11	Propionibacterium acnes	1.0	Propionibacterium acnes	1.0	Propionibacterium	1.0	Propionibacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9786	1289	9.54	48.72	Hungatella hathewayi	0.5	Hungatella hathewayi	0.5	Hungatella	0.5	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9787	1289	6.05	33.28	Peptoclostridium difficile	1.0	Peptoclostridium difficile	1.0	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9788	1289	6.28	29.56	Lachnospiraceae bacterium 3_1_57FAA_CT1	0.5	Lachnospiraceae bacterium 3_1_57FAA_CT1	0.5	Treponema	0.5	Clostridiales	0.5	Clostridia	0.5	Firmicutes	0.5	Bacteria	1.0
N1_003_000G1_scaffold_9789	1289	23.51	46.24			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
N1_003_000G1_scaffold_9790	1289	11.06	50.04	Lelliottia amnigena	0.5	Lelliottia amnigena	0.5	Lelliottia	0.5	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9791	1288	8.5	37.42	Eubacterium rectale	1.0	Eubacterium rectale	1.0	Eubacterium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9792	1288	38.78	26.32	[Clostridium] sordellii	0.5	[Clostridium] sordellii	0.5	Peptoclostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9793	1288	11.88	60.17	Corynebacterium tuberculostearicum	1.0	Corynebacterium tuberculostearicum	1.0	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_9794	1288	481.33	43.87			unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0	unknown	1.0
